1477249877994;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878011;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878029;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878046;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878063;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878080;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878097;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878114;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878132;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878149;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878166;0;0;0;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878184;0.60000002384186;-1;0.69999998807907;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878201;0.80000001192093;-3.0999999046326;2.7000000476837;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878225;-0.20000000298023;-5.8000001907349;6.8000001907349;-0.46091253421791;7.1686612107903;6.5704556636661
1477249878248;-0.80000001192093;-18.799999237061;20.89999961853;-0.75511204590835;7.7374466021627;7.0902078518003
1477249878265;-0.30000001192093;-29.10000038147;30.39999961853;-0.93163173830956;8.0708730856091;7.4236343352467
1477249878282;-0.30000001192093;-29.10000038147;30.39999961853;-1.0198916210428;8.2571993748188;7.7276400784194
1477249878299;1.7000000476837;-42.099998474121;42.400001525879;-1.0198916210428;8.2571993748188;7.7276400784194
1477249878317;2.0999999046326;-41.900001525879;43.700000762939;-0.82375858889408;8.1297128125906;7.6295736719429
1477249878335;9.1999998092651;-36.799999237061;39.900001525879;-0.52955911373626;7.7668667579144;7.1784677345335
1477249878359;5.0999999046326;-28.299999237061;33.599998474121;0.2549729052607;6.8940750388473;6.3449026949614
1477249878376;4.0999999046326;-23.60000038147;27.39999961853;0.45110590087678;6.7960086323708;6.0801230467618
1477249878393;3.4000000953674;-19.39999961853;18.799999237061;0.68646550292261;6.5606491399229;5.9232163287818
1477249878411;3.2999999523163;-11;7.3000001907349;1.22583125;5.9036032812953;5.5701773823708
1477249878428;1.8999999761581;-2.4000000953674;-2.7999999523163;1.4611908885784;5.6878568363339;5.2563645309329
1477249878446;-0.80000001192093;8.8999996185303;-14.60000038147;1.5886773046762;5.5701773823708;4.9915848827332
1477249878463;-7.3000001907349;26;-31.799999237061;1.5886773046762;5.5701773823708;4.9915848827332
1477249878480;-8;29.700000762939;-35.599998474121;1.441577548831;5.7859232428104;4.8935184762567
1477249878498;-8.1000003814697;26.89999961853;-35.099998474121;1.2160245801263;6.0605094147533;5.2759775784194
1477249878514;-6.4000000953674;19.60000038147;-30.5;0.95124507805705;6.5508420316577;5.9918631640285
1477249878532;-2.2999999523163;12.800000190735;-24;0.29419949342413;7.6491867194295;7.3353744525135
1477249878549;1.5;7.9000000953674;-15.300000190735;-0.13729310423778;8.0414529298574;7.4530539064765
1477249878566;0.5;3.0999999046326;-5.6999998092651;-0.31381281490531;8.3258456255436;7.43344085899
1477249878583;-0.69999998807907;-8.3000001907349;11.800000190735;-0.31381281490531;8.3258456255436;7.43344085899
1477249878601;-0.69999998807907;-8.3000001907349;11.800000190735;-0.57859235350713;8.4533321877718;7.4530539064765
1477249878626;2.5999999046326;-12.199999809265;21;-0.51975244386252;8.2768124223053;7.3746005474865
1477249878643;3.5999999046326;-9.8000001907349;23.39999961853;-0.38245935789105;8.0218398823708;7.1000143755436
1477249878660;2.9000000953674;-7.9000000953674;23.39999961853;0.088259846200608;7.5217007417232;6.4625821489245
1477249878677;2.9000000953674;-3.0999999046326;19.700000762939;0.27458620847557;7.3059542967618;6.3154825392097
1477249878695;2.7000000476837;-0.30000001192093;14.300000190735;0.48052583743278;7.0411746485621;6.2174161327332
1477249878713;2.4000000953674;3;5.6999998092651;0.65704556636661;6.7567819528759;6.1389627737433
1477249878733;0.89999997615814;7.3000001907349;-1.8999999761581;0.86298519532382;6.1585764057517;5.9134098050386
1477249878764;-3.4000000953674;16.39999961853;-18.299999237061;1.2650577833645;5.9428299607903;5.7663101953238
1477249878781;-4.6999998092651;22.5;-34.200000762939;1.2650577833645;5.9428299607903;5.7663101953238
1477249878798;-1.8999999761581;23.700000762939;-39.799999237061;1.0198916210428;5.9232163287818;5.972250116542
1477249878817;0;22;-43.200000762939;0.88259853507131;6.0310898435235;6.2174161327332
1477249878834;-2.7000000476837;17.89999961853;-40.200000762939;0.66685223624036;6.2664493359715;6.5214224604279
1477249878852;-8.5;5.9000000953674;-31.700000762939;0.52955911373626;6.6881351176292;6.8352353118658
1477249878876;4.0999999046326;-6.0999999046326;-10.199999809265;0.049033248904021;8.0120327741057;7.8453201169044
1477249878893;2.9000000953674;-9.6999998092651;-0.80000001192093;-0.30400614503156;8.50236539101;7.7178335546762
1477249878910;-0.30000001192093;-11.5;9;-1.2454445897475;8.6298519532382;7.0509811723053
1477249878928;0.20000000298023;-10.60000038147;15;-1.2454445897475;8.6298519532382;7.0509811723053
1477249878945;1;-13;20.60000038147;-1.5200307616904;8.4729458197802;6.7862015241057
1477249878963;1.1000000238419;-14.39999961853;25.10000038147;-0.83356525876783;8.1100997651041;6.8646548830956
1477249878980;1.2999999523163;-16.200000762939;29.200000762939;-0.56878568363339;7.9531930471241;6.8548483593524
