1477249952464;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952481;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952505;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952522;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952545;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952564;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952581;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952605;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952627;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952644;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952661;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952678;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952696;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952713;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952730;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952747;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952764;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952781;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952805;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952822;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952840;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952858;-1.1000000238419;0.20000000298023;0.5;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952876;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952894;0;0;0;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952911;0.10000000149012;-1.6000000238419;3.0999999046326;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952929;-1;-1.2999999523163;6.0999999046326;-0.51975244386252;7.1000143755436;6.5998752348959
1477249952946;-1.2000000476837;-1.7000000476837;8.3000001907349;-0.64723889649287;7.4040207032382;6.6489084381342
1477249952963;-0.89999997615814;-3.2999999523163;12.5;-0.71588543947861;7.6001535161912;6.6783285938859
1477249952981;-0.10000000149012;-6.5999999046326;16.700000762939;-0.7453053760346;7.7374466021627;6.9136880863339
1477249953006;1.2999999523163;-15.10000038147;21.10000038147;-0.71588543947861;7.7374466021627;7.0902078518003
